dialogueNumber,time,text,emotion_tone_sadness,emotion_tone_joy,emotion_tone_fear,emotion_tone_anger,emotion_tone_disgust,social_tone_openness_big5,social_tone_conscientiousness_big5,social_tone_agreeableness_big5,social_tone_extraversion_big5,social_tone_emotional_range_big5,language_tone_analytical,language_tone_tentative,language_tone_confident
1044,"01:19:32,585 --> 01:19:32,780
","This subti

",0.35117,0.119339,0.165971,0.202727,0.286254,0.226357,0.388568,0.518911,0.477359,0.00552,0.0,0.0,0.0
1045,"01:19:32,781 --> 01:19:32,976
","This subtit

",0.35117,0.119339,0.165971,0.202727,0.286254,0.226357,0.388568,0.518911,0.477359,0.00552,0.0,0.0,0.0
1046,"01:19:32,977 --> 01:19:33,172
","This subtitl

",0.35117,0.119339,0.165971,0.202727,0.286254,0.226357,0.388568,0.518911,0.477359,0.00552,0.0,0.0,0.0
1047,"01:19:33,173 --> 01:19:33,368
","This subtitle

",0.347203,0.125061,0.146222,0.183997,0.249741,0.320506,0.275034,0.59787,0.536908,0.303602,0.0,0.0,0.0
1048,"01:19:33,369 --> 01:19:33,563
","This subtitle

",0.347203,0.125061,0.146222,0.183997,0.249741,0.320506,0.275034,0.59787,0.536908,0.303602,0.0,0.0,0.0
1049,"01:19:33,564 --> 01:19:33,759
","This subtitle w

",0.135994,0.418765,0.141599,0.10551,0.264274,0.481411,0.278144,0.599138,0.548036,0.377904,0.0,0.0,0.0
1050,"01:19:33,760 --> 01:19:33,955
","This subtitle wa

",0.574797,0.191908,0.08061,0.124113,0.093069,0.27887,0.275846,0.598648,0.536922,0.31635,0.0,0.0,0.0
1051,"01:19:33,956 --> 01:19:34,151
","This subtitle was

",0.356032,0.052646,0.287602,0.177487,0.178457,0.494776,0.278749,0.58222,0.501868,0.355456,0.0,0.0,0.0
1052,"01:19:34,152 --> 01:19:34,347
","This subtitle was

",0.356032,0.052646,0.287602,0.177487,0.178457,0.494776,0.278749,0.58222,0.501868,0.355456,0.0,0.0,0.0
1053,"01:19:34,348 --> 01:19:34,543
","This subtitle was t

",0.365514,0.055923,0.300717,0.167742,0.172718,0.47261,0.314821,0.583229,0.498255,0.528018,0.0,0.0,0.0
1054,"01:19:34,544 --> 01:19:34,738
","This subtitle was to

",0.332652,0.185645,0.273121,0.157972,0.111938,0.299809,0.304,0.562489,0.427325,0.478111,0.0,0.0,0.0
1055,"01:19:34,739 --> 01:19:34,934
","This subtitle was tot

",0.347434,0.261418,0.180393,0.136088,0.131585,0.351081,0.275619,0.589014,0.501888,0.267,0.0,0.0,0.0
1056,"01:19:34,935 --> 01:19:35,130
","This subtitle was tota

",0.356032,0.052646,0.287602,0.177487,0.178457,0.576324,0.283191,0.59071,0.481392,0.280976,0.0,0.0,0.0
1057,"01:19:35,131 --> 01:19:35,326
","This subtitle was total

",0.23741,0.206344,0.09319,0.318001,0.231882,0.488622,0.276674,0.543312,0.514088,0.432483,0.0,0.0,0.898327
1058,"01:19:35,327 --> 01:19:35,522
","This subtitle was totall

",0.356032,0.052646,0.287602,0.177487,0.178457,0.531481,0.260168,0.44644,0.338814,0.224032,0.0,0.0,0.0
1059,"01:19:35,523 --> 01:19:35,717
","This subtitle was totally

",0.357852,0.11956,0.109769,0.060667,0.420912,0.671295,0.29263,0.597843,0.502489,0.344178,0.0,0.0,0.97759
1060,"01:19:35,718 --> 01:19:35,913
","This subtitle was totally

",0.357852,0.11956,0.109769,0.060667,0.420912,0.671295,0.29263,0.597843,0.502489,0.344178,0.0,0.0,0.97759
1061,"01:19:35,914 --> 01:19:36,109
","This subtitle was totally t

",0.366285,0.121583,0.120289,0.052112,0.413605,0.63625,0.350788,0.628762,0.535048,0.516299,0.0,0.0,0.961633
1062,"01:19:36,110 --> 01:19:36,305
","This subtitle was totally tr

",0.36729,0.146957,0.12311,0.070608,0.355618,0.717577,0.371789,0.608249,0.502902,0.53153,0.0,0.0,0.961633
1063,"01:19:36,306 --> 01:19:36,501
","This subtitle was totally tra

",0.357852,0.11956,0.109769,0.060667,0.420912,0.701579,0.321759,0.672769,0.676667,0.245296,0.0,0.0,0.961633
1064,"01:19:36,502 --> 01:19:36,696
","This subtitle was totally tran

",0.354788,0.121629,0.109547,0.059422,0.412557,0.53404,0.324504,0.593917,0.590982,0.398283,0.0,0.0,0.961633
1065,"01:19:36,697 --> 01:19:36,892
","This subtitle was totally trans

",0.348106,0.182275,0.111818,0.068578,0.34896,0.542637,0.274547,0.568459,0.477854,0.326322,0.0,0.0,0.961633
1066,"01:19:36,893 --> 01:19:37,088
","This subtitle was totally transc

",0.357852,0.11956,0.109769,0.060667,0.420912,0.708077,0.288468,0.549013,0.427457,0.205765,0.0,0.968123,0.0
1067,"01:19:37,089 --> 01:19:37,284
","This subtitle was totally transcr

",0.357852,0.11956,0.109769,0.060667,0.420912,0.708077,0.288468,0.549013,0.427457,0.205765,0.0,0.968123,0.0
1068,"01:19:37,285 --> 01:19:37,480
","This subtitle was totally transcri

",0.357852,0.11956,0.109769,0.060667,0.420912,0.708077,0.288468,0.549013,0.427457,0.205765,0.0,0.0,0.961633
1069,"01:19:37,481 --> 01:19:37,676
","This subtitle was totally transcrip

",0.357852,0.11956,0.109769,0.060667,0.420912,0.708077,0.288468,0.549013,0.427457,0.205765,0.0,0.0,0.961633
1070,"01:19:37,677 --> 01:19:37,871
","This subtitle was totally transcript

",0.358259,0.106118,0.114363,0.065914,0.428117,0.738451,0.301898,0.608743,0.543669,0.346508,0.0,0.0,0.961633
1071,"01:19:37,872 --> 01:19:38,067
","This subtitle was totally transcripte

",0.357852,0.11956,0.109769,0.060667,0.420912,0.708077,0.288468,0.549013,0.427457,0.205765,0.0,0.0,0.961633
1072,"01:19:38,068 --> 01:19:38,263
","This subtitle was totally transcripted

",0.357852,0.11956,0.109769,0.060667,0.420912,0.708077,0.288468,0.549013,0.427457,0.205765,0.0,0.0,0.961633
1073,"01:19:38,264 --> 01:19:38,459
","This subtitle was totally transcripted

",0.357852,0.11956,0.109769,0.060667,0.420912,0.708077,0.288468,0.549013,0.427457,0.205765,0.0,0.0,0.961633
1074,"01:19:38,460 --> 01:19:38,655
","This subtitle was totally transcripted b

",0.370474,0.122426,0.10657,0.048851,0.417343,0.423207,0.359599,0.55768,0.319211,0.388166,0.0,0.0,0.942582
1075,"01:19:38,656 --> 01:19:38,850
","This subtitle was totally transcripted by

",0.380976,0.076067,0.183182,0.062754,0.375461,0.863141,0.406701,0.712096,0.485507,0.447718,0.0,0.0,0.942582
1076,"01:19:38,851 --> 01:19:39,046
","This subtitle was totally transcripted by

",0.380976,0.076067,0.183182,0.062754,0.375461,0.863141,0.406701,0.712096,0.485507,0.447718,0.0,0.946222,0.0
1077,"01:19:39,047 --> 01:19:39,242
","This subtitle was totally transcripted by

",0.380976,0.076067,0.183182,0.062754,0.375461,0.863141,0.406701,0.712096,0.485507,0.447718,0.0,0.0,0.942582
1078,"01:19:39,243 --> 01:19:39,438
","This subtitle was totally transcripted by
P

",0.366236,0.084787,0.184102,0.061688,0.359792,0.622155,0.302221,0.667676,0.36355,0.55101,0.0,0.991679,0.0
1079,"01:19:39,439 --> 01:19:39,634
","This subtitle was totally transcripted by
P

",0.366236,0.084787,0.184102,0.061688,0.359792,0.622155,0.302221,0.667676,0.36355,0.55101,0.0,0.0,0.989922
1080,"01:19:39,635 --> 01:19:39,830
","This subtitle was totally transcripted by
P e

",0.353361,0.100268,0.176783,0.065042,0.361419,0.317414,0.364104,0.681049,0.377772,0.595438,0.0,0.0,0.986725
1081,"01:19:39,831 --> 01:19:40,025
","This subtitle was totally transcripted by
P e

",0.353361,0.100268,0.176783,0.065042,0.361419,0.317414,0.364104,0.681049,0.377772,0.595438,0.0,0.0,0.986725
1082,"01:19:40,026 --> 01:19:40,221
","This subtitle was totally transcripted by
P e n

",0.360754,0.09855,0.182194,0.058015,0.360656,0.164001,0.301938,0.652221,0.381143,0.576929,0.144086,0.0,0.983213
1083,"01:19:40,222 --> 01:19:40,417
","This subtitle was totally transcripted by
P e n

",0.360754,0.09855,0.182194,0.058015,0.360656,0.164001,0.301938,0.652221,0.381143,0.576929,0.144086,0.0,0.983213
1084,"01:19:40,418 --> 01:19:40,613
","This subtitle was totally transcripted by
P e n n

",0.360754,0.09855,0.182194,0.058015,0.360656,0.110668,0.200693,0.620184,0.401702,0.490102,0.358048,0.0,0.979426
1085,"01:19:40,614 --> 01:19:40,809
","This subtitle was totally transcripted by
P e n n

",0.360754,0.09855,0.182194,0.058015,0.360656,0.110668,0.200693,0.620184,0.401702,0.490102,0.358048,0.0,0.979426
1086,"01:19:40,810 --> 01:19:41,004
","This subtitle was totally transcripted by
P e n n y

",0.358581,0.097376,0.182262,0.058189,0.355218,0.1492,0.21927,0.607468,0.414124,0.483572,0.316703,0.0,0.975399
1087,"01:19:41,005 --> 01:19:41,200
","This subtitle was totally transcripted by
P e n n y

",0.358581,0.097376,0.182262,0.058189,0.355218,0.1492,0.21927,0.607468,0.414124,0.483572,0.316703,0.0,0.975399
1088,"01:19:41,201 --> 01:19:41,396
","This subtitle was totally transcripted by
P e n n y

",0.358581,0.097376,0.182262,0.058189,0.355218,0.1492,0.21927,0.607468,0.414124,0.483572,0.316703,0.0,0.975399
1089,"01:19:41,397 --> 01:19:41,592
","This subtitle was totally transcripted by
P e n n y  H

",0.35363,0.114517,0.180272,0.060767,0.344865,0.10346,0.207227,0.606447,0.400068,0.484161,0.460758,0.0,0.971165
1090,"01:19:41,593 --> 01:19:41,788
","This subtitle was totally transcripted by
P e n n y  H

",0.35363,0.114517,0.180272,0.060767,0.344865,0.10346,0.207227,0.606447,0.400068,0.484161,0.460758,0.0,0.971165
1091,"01:19:41,789 --> 01:19:41,984
","This subtitle was totally transcripted by
P e n n y  H a

",0.354659,0.113203,0.178563,0.061454,0.35228,0.113395,0.230275,0.607235,0.402801,0.536995,0.42323,0.0,0.966751
1092,"01:19:41,985 --> 01:19:42,179
","This subtitle was totally transcripted by
P e n n y  H a

",0.354659,0.113203,0.178563,0.061454,0.35228,0.113395,0.230275,0.607235,0.402801,0.536995,0.0,0.959646,0.0
1093,"01:19:42,180 --> 01:19:42,375
","This subtitle was totally transcripted by
P e n n y  H a m

",0.355082,0.106816,0.178919,0.072623,0.341896,0.07961,0.190153,0.597623,0.412943,0.467144,0.389087,0.0,0.962182
1094,"01:19:42,376 --> 01:19:42,571
","This subtitle was totally transcripted by
P e n n y  H a m

",0.355082,0.106816,0.178919,0.072623,0.341896,0.07961,0.190153,0.597623,0.412943,0.467144,0.389087,0.0,0.962182
1095,"01:19:42,572 --> 01:19:42,767
","This subtitle was totally transcripted by
P e n n y  H a m a

",0.350401,0.108774,0.178884,0.075786,0.343529,0.08802,0.196837,0.597925,0.420919,0.498003,0.358048,0.0,0.957479
1096,"01:19:42,768 --> 01:19:42,963
","This subtitle was totally transcripted by
P e n n y  H a m a

",0.350401,0.108774,0.178884,0.075786,0.343529,0.08802,0.196837,0.597925,0.420919,0.498003,0.358048,0.0,0.957479
1097,"01:19:42,964 --> 01:19:43,158
","This subtitle was totally transcripted by
P e n n y  H a m a d

",0.361756,0.113235,0.168832,0.078598,0.334884,0.073875,0.184222,0.587447,0.399907,0.447878,0.329834,0.0,0.952663
1098,"01:19:43,159 --> 01:19:43,354
","This subtitle was totally transcripted by
P e n n y  H a m a d

",0.361756,0.113235,0.168832,0.078598,0.334884,0.073875,0.184222,0.587447,0.399907,0.447878,0.329834,0.0,0.952663
1099,"01:19:43,355 --> 01:19:43,735
","This subtitle was totally transcripted by
P e n n y  H a m a d a

",0.365914,0.105484,0.16858,0.076108,0.338985,0.08309,0.183842,0.588528,0.410693,0.465543,0.304182,0.0,0.947749
1100,"01:19:43,902 --> 01:19:44,354
","This subtitle was totally transcripted by
P e n n y  H a m a d a

",0.365914,0.105484,0.16858,0.076108,0.338985,0.08309,0.183842,0.588528,0.410693,0.465543,0.304182,0.0,0.947749
1101,"01:19:44,505 --> 01:19:44,941
","This subtitle was totally transcripted by
P e n n y  H a m a d a

",0.365914,0.105484,0.16858,0.076108,0.338985,0.08309,0.183842,0.588528,0.410693,0.465543,0.304182,0.0,0.947749
1102,"01:19:45,045 --> 01:19:45,505
","This subtitle was totally transcripted by
P e n n y  H a m a d a

",0.365914,0.105484,0.16858,0.076108,0.338985,0.08309,0.183842,0.588528,0.410693,0.465543,0.304182,0.0,0.947749
1103,"01:20:05,489 --> 01:20:08,124
","I am Moana of Matunui

",0.206714,0.011255,0.587851,0.047435,0.295437,0.394791,0.01603,0.115819,0.005988,0.0,0.0,0.0,0.0
1104,"01:20:09,156 --> 01:20:12,988
","I'll board my boat
I will sail across the sea

",0.225872,0.410466,0.297585,0.115176,0.01669,0.730786,0.147434,0.601826,0.537293,0.355992,0.0,0.0,0.0
1105,"01:20:13,029 --> 01:20:16,089
","And restore The Heart Of Te Fiti.

",0.122365,0.562252,0.176289,0.167786,0.04581,0.403739,0.513207,0.432236,0.298587,0.437116,0.0,0.0,0.0
1106,"01:20:52,228 --> 01:20:54,694
","Te Ka can't follow us into the water.

",0.458478,0.080348,0.381886,0.075139,0.057755,0.09886,0.547282,0.582191,0.532074,0.479982,0.0,0.0,0.0
1107,"01:20:54,894 --> 01:20:58,845
","We make it pass to the barrier island.
We make it to Te Fiti.

",0.233423,0.33304,0.26725,0.191826,0.029862,0.029173,0.342508,0.517793,0.389444,0.826829,0.0,0.0,0.0
1108,"01:20:59,180 --> 01:21:02,647
","None of you will understand.
Because you're a chicken.

",0.505764,0.21013,0.162524,0.048378,0.181308,0.798282,0.091034,0.704138,0.102771,0.078382,0.0,0.0,0.0
1109,"01:22:09,052 --> 01:22:10,052
","No!

",0.0,0.0,0.0,0.0,0.0,0.286025,0.274434,0.599483,0.543325,0.291319,0.0,0.0,0.0
1110,"01:22:11,161 --> 01:22:12,010
","HeiHei!

",0.0,0.0,0.0,0.0,0.0,0.068939,0.145665,0.461938,0.270129,0.000114,0.0,0.0,0.0
1111,"01:22:12,026 --> 01:22:13,597
","No! No! No! No! No!

",0.402475,0.254489,0.1348,0.190523,0.058357,0.286025,0.274434,0.599483,0.543325,0.291319,0.0,0.0,0.0
1112,"01:22:15,097 --> 01:22:16,097
","Nice thwack!

",0.058985,0.855779,0.027972,0.071299,0.027139,0.1974,0.262126,0.614958,0.550283,0.22735,0.0,0.0,0.0
1113,"01:22:26,065 --> 01:22:27,065
","Te Fiti!

",0.203343,0.599562,0.09383,0.096859,0.064283,0.230616,0.274653,0.599283,0.543464,0.280033,0.0,0.0,0.0
1114,"01:22:52,386 --> 01:22:53,386
","Maui!

",0.0,0.0,0.0,0.0,0.0,0.28877,0.274434,0.599483,0.543325,0.29101,0.0,0.0,0.0
1115,"01:22:57,846 --> 01:22:59,272
","You came back!

",0.14667,0.627809,0.136031,0.136822,0.025061,0.364677,0.329071,0.63014,0.586351,0.537504,0.0,0.0,0.0
1116,"01:23:02,799 --> 01:23:03,865
","But your hook...

",0.431809,0.364898,0.121742,0.090586,0.039079,0.87211,0.340913,0.676964,0.75119,0.861354,0.0,0.0,0.0
1117,"01:23:04,330 --> 01:23:06,086
","One more hit and...

",0.166077,0.41329,0.121138,0.147734,0.21706,0.775846,0.370105,0.490897,0.450511,0.525509,0.0,0.0,0.0
1118,"01:23:06,640 --> 01:23:08,573
","Te Ka's gonna catch me first.

",0.166988,0.427711,0.327895,0.106859,0.032012,0.054466,0.420552,0.611468,0.763463,0.543992,0.0,0.0,0.80026
1119,"01:23:11,147 --> 01:23:13,663
","Hey, i got your back, the choosen one!

",0.549376,0.183875,0.206413,0.08017,0.046517,0.291032,0.855762,0.579762,0.456068,0.771526,0.762356,0.0,0.0
1120,"01:23:13,798 --> 01:23:14,998
","Go save the world!

",0.154048,0.54758,0.010859,0.180113,0.158742,0.02279,0.318914,0.541284,0.291708,0.697365,0.920855,0.0,0.0
1121,"01:23:15,203 --> 01:23:16,203
","Maui...

",0.0,0.0,0.0,0.0,0.0,0.28877,0.274434,0.599483,0.543325,0.29101,0.0,0.0,0.0
1122,"01:23:16,719 --> 01:23:18,026
","Thank you.

",0.0,1.0,0.0,0.0,0.0,0.361539,0.275698,0.600671,0.547751,0.435265,0.0,0.0,0.0
1123,"01:23:18,655 --> 01:23:20,183
","You're welcome.

",0.24437,0.571906,0.077728,0.09603,0.055923,0.31703,0.274534,0.599573,0.545452,0.35293,0.0,0.0,0.0
1124,"01:23:41,057 --> 01:23:42,573
","Hot! Hot! Hot!

",0.17012,0.588284,0.042689,0.176226,0.077457,0.29136,0.274434,0.599483,0.543325,0.291173,0.0,0.0,0.0
1125,"01:23:53,592 --> 01:23:54,592
","Hey, Te Ka!

",0.342619,0.518498,0.056647,0.090866,0.053749,0.241497,0.27446,0.599502,0.543474,0.311085,0.0,0.0,0.0
1126,"01:23:56,075 --> 01:23:57,075
","Shark head!

",0.300064,0.183709,0.20709,0.201032,0.179978,0.317095,0.274391,0.599362,0.54396,0.2899,0.0,0.0,0.0
1127,"01:24:09,730 --> 01:24:10,730
","Moana!

",0.0,0.0,0.0,0.0,0.0,0.068939,0.145665,0.461938,0.270129,0.000114,0.0,0.0,0.0
1128,"01:24:20,726 --> 01:24:22,975
","Get the high to the spiral!

",0.147252,0.707804,0.095493,0.06382,0.061328,0.41747,0.297622,0.457782,0.510487,0.733167,0.0,0.0,0.0
1129,"01:25:01,141 --> 01:25:02,141
","Te Fiti...

",0.274167,0.540163,0.10383,0.087736,0.066782,0.230616,0.274653,0.599283,0.543464,0.280033,0.0,0.0,0.0
1130,"01:25:03,165 --> 01:25:04,756
","It's gone.

",0.524905,0.205612,0.201312,0.117312,0.017918,0.192921,0.277437,0.593375,0.506336,0.32764,0.0,0.0,0.0
1131,"01:25:17,308 --> 01:25:19,610
","TE KA!

",0.206508,0.59731,0.092448,0.094712,0.060331,0.276865,0.274434,0.599483,0.543322,0.292059,0.0,0.0,0.0
1132,"01:25:54,943 --> 01:25:56,209
","Let her come to me.

",0.251711,0.247515,0.214998,0.138745,0.23345,0.318435,0.337766,0.701302,0.656623,0.256782,0.235443,0.0,0.0
1133,"01:26:16,087 --> 01:26:19,238
","~ <i>Ou mata e matagi</i> ~

",0.244029,0.54039,0.118844,0.088934,0.051021,0.072884,0.259878,0.570755,0.458616,0.098147,0.0,0.0,0.0
1134,"01:26:19,381 --> 01:26:23,849
","I have crossed the horizon to find you

",0.214516,0.486277,0.120112,0.208626,0.05455,0.433822,0.513804,0.664793,0.289335,0.638119,0.762356,0.0,0.0
1135,"01:26:24,415 --> 01:26:29,804
","~ <i>Ou loto mamaina toa</i> ~

",0.258528,0.532003,0.131566,0.079114,0.040053,0.167261,0.229961,0.557653,0.534717,0.14421,0.0,0.0,0.0
1136,"01:26:29,939 --> 01:26:33,208
","I know your name

",0.60933,0.209176,0.094132,0.086216,0.064455,0.636179,0.326449,0.617452,0.544733,0.658338,0.920855,0.0,0.0
1137,"01:26:33,240 --> 01:26:36,303
","~ <i>Manatu atu</i> ~

",0.259062,0.531678,0.131147,0.079345,0.040031,0.100499,0.251059,0.555049,0.356721,0.122683,0.0,0.0,0.0
1138,"01:26:36,407 --> 01:26:40,899
","I may have stolen the heart from inside you

",0.216672,0.272405,0.172733,0.325591,0.07636,0.332254,0.554164,0.82984,0.10305,0.434555,0.0,0.856622,0.0
1139,"01:26:44,822 --> 01:26:48,485
","But this does not define you

",0.720736,0.148346,0.054699,0.062401,0.08897,0.620523,0.433345,0.491302,0.329781,0.408389,0.955445,0.0,0.0
1140,"01:26:48,562 --> 01:26:51,350
","~ <i>Manatu atu</i> ~

",0.259062,0.531678,0.131147,0.079345,0.040031,0.100499,0.251059,0.555049,0.356721,0.122683,0.0,0.0,0.0
1141,"01:26:51,395 --> 01:26:56,568
","This is not who you are

",0.451793,0.189896,0.194778,0.158521,0.128745,0.788427,0.539881,0.525642,0.588232,0.388255,0.0,0.0,0.0
1142,"01:26:57,155 --> 01:27:04,383
","You know who you are

",0.161346,0.543771,0.205691,0.08612,0.062219,0.488978,0.359328,0.622194,0.595893,0.532135,0.882284,0.0,0.0
1143,"01:27:09,397 --> 01:27:11,721
","Who you truly are.

",0.227627,0.46744,0.114722,0.034412,0.223958,0.554212,0.30791,0.621379,0.553493,0.29841,0.0,0.0,0.97759
1144,"01:27:35,210 --> 01:27:36,614
","Te Fiti.

",0.258727,0.553562,0.102216,0.084182,0.065014,0.230616,0.274653,0.599283,0.543464,0.280033,0.0,0.0,0.0
1145,"01:28:16,566 --> 01:28:18,185
","The chicken whips.

",0.419934,0.148757,0.151527,0.051324,0.302314,0.439082,0.274431,0.598681,0.542965,0.336034,0.0,0.0,0.0
1146,"01:28:19,947 --> 01:28:21,843
","I'm sorry about your hook.

",0.476214,0.061167,0.076401,0.272963,0.162755,0.722474,0.250507,0.779435,0.907905,0.48671,0.0,0.822231,0.0
1147,"01:28:22,336 --> 01:28:25,514
","Well... Hook. No hook.

",0.204135,0.615794,0.142381,0.049884,0.057627,0.46497,0.130831,0.608289,0.46256,0.453027,0.0,0.0,0.0
1148,"01:28:25,955 --> 01:28:27,161
","I'm Maui.

",0.287379,0.476498,0.108305,0.102184,0.074596,0.262875,0.274403,0.599553,0.544813,0.274752,0.0,0.0,0.0
1149,"01:28:46,312 --> 01:28:51,530
","Te Fiti! Haha!
How have you been?

",0.110322,0.635922,0.120837,0.101755,0.094439,0.001239,0.423465,0.777825,0.599959,0.549482,0.0,0.0,0.0
1150,"01:28:54,408 --> 01:28:58,364
","Look, what i did was... wrong.

",0.517676,0.046462,0.064672,0.275354,0.167916,0.355791,0.270164,0.701824,0.283517,0.543506,0.0,0.0,0.0
1151,"01:28:58,630 --> 01:29:00,527
","I have no excuse.

",0.414117,0.110493,0.087817,0.212339,0.256449,0.12263,0.246675,0.548242,0.380043,0.225711,0.0,0.0,0.0
1152,"01:29:01,273 --> 01:29:02,273
","I'm sorry.

",0.572834,0.037253,0.022174,0.362342,0.081931,0.212212,0.27444,0.599267,0.54201,0.251071,0.0,0.0,0.0
1153,"01:29:11,261 --> 01:29:14,467
","You know, it'd be rude
if it's a gift from a gods.

",0.054447,0.210608,0.079268,0.531441,0.195345,0.831463,0.157607,0.796052,0.351728,0.585009,0.952933,0.0,0.0
1154,"01:29:19,880 --> 01:29:23,563
","Thank you. Your kindness
is deeply pleasured.

",0.007986,0.855939,0.107924,0.039904,0.053191,0.667001,0.217586,0.719303,0.595225,0.315246,0.0,0.0,0.0
1155,"01:29:24,796 --> 01:29:28,542
","~ <i>Sei e va'ai mai</i> ~
Look down...

",0.455471,0.408555,0.101053,0.067008,0.027989,0.043061,0.129087,0.595196,0.402351,0.089061,0.0,0.0,0.0
1156,"01:29:29,082 --> 01:29:32,653
","~ <i>I le tātou lalolagi</i> ~
Upon our world

",0.413644,0.585937,0.038843,0.024552,0.014195,0.39993,0.174277,0.60224,0.148689,0.166043,0.0,0.0,0.0
1157,"01:29:33,201 --> 01:29:36,963
","~ <i>Sei e mālamalama</i> ~
The light

",0.196607,0.633536,0.135827,0.059715,0.027353,0.043183,0.132439,0.564921,0.315944,0.108867,0.0,0.0,0.0
1158,"01:29:37,622 --> 01:29:40,765
","~ <i>E lelei ma le mānaia</i> ~
It is good and beautiful

",0.246334,0.704983,0.054964,0.026103,0.005608,0.207483,0.270739,0.661752,0.574174,0.099984,0.0,0.0,0.0
1159,"01:29:40,797 --> 01:29:44,027
","~ <i>Sei e va'ai mai</i> ~
Look down...

",0.455471,0.408555,0.101053,0.067008,0.027989,0.043061,0.129087,0.595196,0.402351,0.089061,0.0,0.0,0.0
1160,"01:29:44,051 --> 01:29:47,858
","~ <i>Mānaia o le tātou ōlaga.</i> ~
At how beautiful our lives are.

",0.157981,0.831851,0.032209,0.01342,0.009742,0.014455,0.217188,0.744271,0.353954,0.165634,0.0,0.0,0.0
1161,"01:30:13,301 --> 01:30:16,243
","- Got a mission, drum stick.
- You can come with us, you know.

",0.136594,0.54235,0.188385,0.129062,0.078213,0.644326,0.820328,0.866856,0.955077,0.914525,0.802429,0.0,0.0
